show_id,tmdb_id,tmdb_title,tmdb_original_title,tmdb_media_type,tmdb_release_date,imdb_rating,imdb_votes,tmdb_popularity,tmdb_original_language,tmdb_adult
s7513,93479,Morya,मोरया,movie,2011-01-01,6.9,4,1.4498,mr,FALSE
s7550,75900,My Week with Marilyn,My Week with Marilyn,movie,2011-11-23,6.7,1321,2.1606,en,FALSE
s7560,75624,Naruto Shippuden the Movie: Blood Prison,劇場版 NARUTO -ナルト- ブラッド・プリズン,movie,2011-07-30,7.247,685,4.7145,ja,FALSE
s7644,164859,Oh My Ghost 2,หอแต๋วแตก แหวกชิมิ,movie,2011-01-06,5.2,6,1.7989,th,FALSE
s7713,53299,Patiala House,Patiala House,movie,2011-01-28,6.06,58,2.9345,hi,FALSE
s7776,141867,Power Rangers Samurai: Clash of the Red Rangers - The Movie,Power Rangers Samurai: Clash of the Red Rangers - The Movie,movie,2011-11-26,7.2,86,1.8849,en,FALSE
s7806,65521,Pyaar Ka Punchnama,प्यार का पंचनामा,movie,2011-05-20,6.8,90,1.4483,hi,FALSE
s7837,69088,Reaction Time,Tempo di Reazione,movie,2011-03-16,5.857,21,0.0901,en,FALSE
s7838,65946,Ready,Ready,movie,2011-06-03,4.995,96,2.21,hi,FALSE
s7874,78446,Trapped in Tradition: Rivaaz,Rivaaz,movie,2011-09-16,5.2,4,2.2327,hi,FALSE
s7967,23047,Season of the Witch,Season of the Witch,movie,2011-01-07,5.518,2568,4.6098,en,FALSE
s7986,70586,Setup,Setup,movie,2011-10-17,4.863,430,3.0671,en,FALSE
s7999,65055,Shark Night 3D,Shark Night 3D,movie,2011-09-02,5.1,591,2.1406,en,FALSE
s8060,43959,Soul Surfer,Soul Surfer,movie,2011-04-08,7,1217,5.1033,en,FALSE
s8114,64004,Suck Seed,ซักซี้ด ห่วยขั้นเทพ,movie,2011-03-17,7,39,2.0507,th,FALSE
s8147,50725,Take Me Home Tonight,Take Me Home Tonight,movie,2011-03-04,5.986,701,1.9387,en,FALSE
s8185,17578,The Adventures of Tintin,The Adventures of Tintin,movie,2011-10-24,6.916,5635,4.3583,en,FALSE
s8209,31765,Bible's Buried Secrets,Bible's Buried Secrets,tv,2011-03-15,8.5,3,0.1236,en,FALSE
s8217,95452,The Bomb Squad,The Bomb Squad,tv,2011-09-14,0,0,0.0143,en,FALSE
s8251,40093,The Code,The Code,tv,2011-07-27,6.7,18,0.5368,en,FALSE
s8256,67099,The Consul's Son,ابن القنصل,movie,2010-11-12,6.633,30,1.257,ar,FALSE
s8266,16,Dancer in the Dark,Dancer in the Dark,movie,2000-09-01,7.858,1914,3.2937,en,FALSE
s8283,36074,The Drunk and On Drugs Happy Funtime Hour,The Drunk and On Drugs Happy Funtime Hour,tv,2011-07-22,7.2,8,0.1147,en,FALSE
s8321,65754,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,movie,2011-12-14,7.378,7364,7.1319,en,FALSE
s8336,40805,The Green Hornet,The Green Hornet,movie,2011-01-12,5.594,3379,3.4263,en,FALSE
s8342,50014,The Help,The Help,movie,2011-08-09,8.204,8761,7.7692,en,FALSE
s8370,71688,The Iron Lady,The Iron Lady,movie,2011-12-26,6.4,1812,2.2566,en,FALSE
s8431,64328,The Muppets,The Muppets,movie,2011-11-22,6.689,1637,4.2744,en,FALSE
s8486,103421,A Whole One,واحد صحيح,movie,2011-12-11,5.667,3,1.0703,ar,FALSE
s8493,49950,The Roommate,The Roommate,movie,2011-02-04,5.38,973,1.3448,en,FALSE
s8495,23514,The Rum Diary,The Rum Diary,movie,2011-10-13,5.9,1283,2.5224,en,FALSE
s8544,72745,The Unborn Child,ศพเด็ก 2002,movie,2011-03-10,4.038,13,1.2803,th,FALSE
s8582,63686,Thor: Tales of Asgard,Thor: Tales of Asgard,movie,2011-05-16,6.277,183,1.0392,en,FALSE
s8697,57212,War Horse,War Horse,movie,2011-12-25,7.299,3545,4.8437,en,FALSE
s8737,80161,Who's the One,我的完美男人,tv,2011-04-22,6.5,2,0.482,zh,FALSE
s8772,88872,Yaara O Dildaara,ਯਾਰਾ ਓ ਦਿਲਦਾਰਾ,movie,2011-09-23,5,1,1.2,pa,FALSE
s8792,57157,Young Adult,Young Adult,movie,2011-11-11,5.813,1316,1.7244,en,FALSE
s28,38365,Grown Ups,Grown Ups,movie,2010-06-24,6.401,6465,9.4083,en,FALSE
s61,50723,Naruto Shippuden the Movie: The Lost Tower,劇場版 NARUTO -ナルト- 疾風伝 ザ・ロストタワー,movie,2010-07-31,7.165,494,3.8482,ja,FALSE
s139,22971,Dear John,Dear John,movie,2010-02-04,6.846,4231,4.438,en,FALSE
s157,37056,Letters to Juliet,Letters to Juliet,movie,2010-05-13,7,2951,3.6233,en,FALSE
s160,41993,Love in a Puff,志明與春嬌,movie,2010-03-25,7,84,1.7122,cn,FALSE
s207,35687,"LSD: Love, Sex aur Dhokha",लव सेक्स और धोखा,movie,2010-03-19,6.182,43,1.5564,hi,FALSE
s209,42966,Once Upon a Time in Mumbaai,Once Upon a Time in Mumbaai,movie,2010-07-30,6.665,88,1.5779,hi,FALSE
s316,290768,Ijé: The Journey,Ijé: The Journey,movie,2010-04-01,6,2,1.614,en,FALSE
s341,27205,Inception,Inception,movie,2010-07-15,8.371,38311,24.5177,en,FALSE
s357,34813,The Losers,The Losers,movie,2010-04-23,6.3,1896,3.4604,en,FALSE
s361,32856,Valentine's Day,Valentine's Day,movie,2010-02-10,5.9,3108,2.2021,en,FALSE
s420,852970,Chhota Bheem: Bheem vs Aliens,Chhota Bheem: Bheem vs Aliens,movie,2010-12-12,5.5,2,0.1312,hi,FALSE
s450,24021,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,movie,2010-06-23,6.201,9068,7.1275,en,FALSE
s503,619161,Tango with Me,Tango with Me,movie,2010-01-01,0,0,0.1165,en,FALSE
s576,38408,Life As We Know It,Life As We Know It,movie,2010-10-02,6.904,3217,2.2879,en,FALSE
s593,34016,She's Out of My League,She's Out of My League,movie,2010-03-11,6.485,2262,4.1531,en,FALSE
s599,27579,The American,The American,movie,2010-08-31,5.967,1441,6.1308,en,FALSE
s610,37710,The Tourist,The Tourist,movie,2010-12-08,6.182,5621,2.801,en,FALSE
s793,43949,Flipped,Flipped,movie,2010-08-06,8,3220,4.7496,en,FALSE
s931,41733,Due Date,Due Date,movie,2010-11-03,6.4,5630,4.0549,en,FALSE
s933,22972,Green Zone,Green Zone,movie,2010-03-11,6.49,2300,4.6862,en,FALSE
s1018,54890,Dhobi Ghat,धोबी घाट,movie,2010-01-21,6.4,88,1.798,hi,FALSE
s1022,44549,Peepli Live,PEEPLI [Live],movie,2010-08-13,7.3,72,1.5871,hi,FALSE
s1119,49018,Insidious,Insidious,movie,2011-03-31,6.9,7120,7.2345,en,FALSE
s1136,22907,Takers,Takers,movie,2010-08-26,6.241,1332,2.4321,en,FALSE
s1216,38614,A Romantic Comedy,Romantik Komedi,movie,2010-02-05,4.63,50,0.8038,tr,FALSE
s1359,11324,Shutter Island,Shutter Island,movie,2010-02-14,8.202,25108,12.7564,en,FALSE
s1388,43539,The Next Three Days,The Next Three Days,movie,2010-11-18,7.082,2995,4.0877,en,FALSE
s1676,50099,Break Ke Baad,ब्रेक के बाद,movie,2010-11-25,5.595,42,1.5964,hi,FALSE
s1678,53236,My Amnesia Girl,My Amnesia Girl,movie,2010-11-24,6.6,9,0.7966,tl,FALSE
s2042,39440,"Waiting for ""Superman""","Waiting for ""Superman""",movie,2010-09-24,6.9,140,1.0675,en,FALSE
s2375,54530,Stray Bullet,رصاصة طايشة,movie,2010-09-02,5.2,6,1.624,ar,FALSE
s2426,150054,Light of My Eyes,نور عيني,movie,2010-05-10,6.775,20,1.4016,ar,FALSE
s2494,579104,Anchor Baby,Anchor Baby,movie,2010-12-10,4,1,2.0371,en,FALSE
s2498,72946,I Will Follow,I Will Follow,movie,2010-09-18,5.1,18,1.2272,en,FALSE
s2545,49679,Action Replayy,Action Replayy,movie,2010-11-05,5.231,78,3.8362,hi,FALSE
s2620,57468,Lembi 8 Giga,اللمبي 8 جيجا,movie,2010-07-16,5.5,28,1.4501,ar,FALSE
s2631,84250,Bittersweet,عسل أسود,movie,2010-05-25,7.524,85,1.9337,ar,FALSE
s2636,60184,The Dealer,الديلر,movie,2010-06-02,6.286,14,1.2505,ar,FALSE
s2702,10196,The Last Airbender,The Last Airbender,movie,2010-06-30,4.646,4143,4.7484,en,FALSE
s2746,27586,The Runaways,The Runaways,movie,2010-03-19,6.5,815,0.9329,en,FALSE
s2844,81527,Aurora,Aurora,movie,2011-03-11,5.684,38,3.6971,ro,FALSE
s2916,60207,Liefling,Liefling,movie,2010-11-19,6.8,5,5.7339,af,FALSE
s3142,34764,Karthik Calling Karthik,Karthik Calling Karthik,movie,2010-02-26,6.3,96,1.928,hi,FALSE
s3272,87761,K 17,კ 17,tv,2010-06-01,0,0,0.1827,ka,FALSE
s3324,48186,The Boy Who Cried Werewolf,The Boy Who Cried Werewolf,movie,2010-10-22,6.4,304,2.812,en,FALSE
s3341,65648,Maid Sama!,会長はメイド様！,tv,2010-04-02,8.5,603,4.7914,ja,FALSE
s3664,42942,Angel Beats!,Angel Beats!,tv,2010-04-03,7.9,450,5.2162,ja,FALSE
s4151,842539,Maharaja: The Story of Ranjit Singh,Maharaja: The Story of Ranjit Singh,movie,2010-10-26,0,0,0.0496,en,FALSE
s4152,107565,Virsa,ورثہ,movie,2010-05-07,8,2,1.485,pa,FALSE
s4229,57081,Whitney Cummings: Money Shot,Whitney Cummings: Money Shot,movie,2010-08-21,5.9,25,0.0571,en,FALSE
s4346,41980,Once a Gangster,飛砂風中轉,movie,2010-05-20,6.4,32,2.4338,cn,FALSE
s4428,30695,Chance Pe Dance,चांस पे डांस,movie,2010-01-15,5.3,31,1.5565,hi,FALSE
s4434,53284,Do Dooni Chaar,Do Dooni Chaar,movie,2010-10-08,6.8,28,1.9594,hi,FALSE
s4611,45316,Udaan,उड़ान,movie,2010-06-17,7.217,213,1.9066,hi,FALSE
s4614,44972,We Are Family,वी आर फैमिली,movie,2010-09-03,5.676,37,1.5382,hi,FALSE
s4725,41518,Guzaarish,गुज़ारिश,movie,2010-11-16,7.354,123,2.3322,hi,FALSE
s4728,40777,I Hate Luv Storys,I Hate Luv Storys,movie,2010-06-30,5.9,81,0.6774,hi,FALSE
s4732,37951,Raajneeti,Raajneeti,movie,2010-06-04,6.3,82,2.5897,hi,FALSE
s4796,71562,I Am Kalam,I Am Kalam,movie,2010-10-15,7.2,30,1.2412,hi,FALSE
s4801,35708,Tum Milo Toh Sahi,Tum Milo Toh Sahi,movie,2010-03-14,5.5,4,1.3199,hi,FALSE
s5192,81032,The Family Court,走进走出,tv,2010-09-01,0,0,0.9173,zh,FALSE
s5394,48720,Breakout,Breakout,tv,2010-03-28,7,2,0.5074,en,FALSE
s5485,1440521,Natascha Kampusch: The Whole Story,Natascha Kampusch: The Whole Story,movie,2010-01-01,6,1,0.1108,en,FALSE
s5511,35287,President,프레지던트,tv,2010-12-15,5.3,3,0.8884,ko,FALSE
s5549,85039,Life 2.0,Life 2.0,movie,2010-01-22,6.2,20,1.6472,en,FALSE
s5584,47923,Love Is in the Air,Yer Gök Aşk,tv,2010-08-09,7.4,11,3.355,tr,FALSE
s5603,41120,Rush: Beyond the Lighted Stage,Rush: Beyond the Lighted Stage,movie,2010-06-29,7.5,83,1.4653,en,FALSE
s5750,73245,Bleach the Movie: Hell Verse,劇場版 BLEACH 地獄篇,movie,2010-12-04,7.6,194,5.0054,ja,FALSE
s5768,76146,Autumn,Harud,movie,2010-11-01,5.9,11,1.2686,ks,FALSE
s5795,45523,Louis C.K.: Hilarious,Louis C.K.: Hilarious,movie,2010-01-26,7.8,292,0.1755,en,FALSE
s5806,40484,The Fierce Wife,犀利人妻,tv,2010-11-05,4.5,11,1.2003,zh,FALSE
s5875,37472,Ip Man 2,葉問2,movie,2010-04-29,7.465,2405,0.6828,cn,FALSE
s5955,53596,Even the Rain,También la lluvia,movie,2011-01-05,7,280,2.3511,es,FALSE
s5977,46733,Çok Filim Hareketler Bunlar,Çok Filim Hareketler Bunlar,movie,2010-03-26,4.75,52,0.4767,tr,FALSE
s5991,34179,14 Blades,錦衣衛,movie,2010-02-04,6.3,204,2.9012,zh,FALSE
s6045,38850,A Man Called God,신이라 불리운 사나이,tv,2010-03-06,6.8,10,1.6778,ko,FALSE
s6075,44070,Aashayein,आशाएं,movie,2010-08-27,6.6,11,1.3825,hi,FALSE
s6076,495795,Aata Pita,Aata Pita,movie,2010-12-10,6,2,1.8658,en,FALSE
s6088,51794,Five Minarets in New York,Five Minarets in New York,movie,2010-03-09,5.6,138,1.8751,en,FALSE
s6228,48705,Bang Rajan 2,บางระจัน 2,movie,2010-03-25,5.7,9,1.1147,th,FALSE
s6236,34134,Barbie in A Mermaid Tale,Barbie in A Mermaid Tale,movie,2010-01-25,7.2,793,3.3742,en,FALSE
s6263,33940,Beast Legends,Beast Legends,tv,2010-09-09,4.5,2,0.2036,en,FALSE
s6277,39176,Behzat Ç.: An Ankara Policeman,Behzat Ç.: Bir Ankara Polisiyesi,tv,2010-09-19,7.7,80,5.4115,tr,FALSE
s6291,57773,Bewildered Bolbol,بلبل حيران,movie,2010-11-11,6.363,51,0.9634,ar,FALSE
s6311,46967,Bill Burr: Let It Go,Bill Burr: Let It Go,movie,2010-09-18,7.739,111,0.9016,en,FALSE
s6345,46705,Blue Valentine,Blue Valentine,movie,2010-12-26,6.956,3417,5.4255,en,FALSE
s6391,42297,Burlesque,Burlesque,movie,2010-11-23,7.209,2325,3.0045,en,FALSE
s6434,39691,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore,movie,2010-07-29,5.196,670,2.8412,en,FALSE
s6440,525613,Chal Dhar Pakad,Chal Dhar Pakad,movie,2010-12-06,0,0,0.0362,mr,FALSE
s6443,258889,Chandani: The Daughter of the Elephant Whisperer,Chandani: The Daughter of the Elephant Whisperer,movie,2010-11-04,7,4,0.0336,en,FALSE
s6493,18823,Clash of the Titans,Clash of the Titans,movie,2010-03-26,5.918,6510,6.6593,en,FALSE
s6584,34803,Death at a Funeral,Death at a Funeral,movie,2010-04-15,5.871,1027,2.7354,en,FALSE
s6613,38778,Dinner for Schmucks,Dinner for Schmucks,movie,2010-07-30,5.724,1880,2.9735,en,FALSE
s6627,46261,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,movie,2010-11-06,5.803,1093,2.3395,en,FALSE
s6663,37735,Easy A,Easy A,movie,2010-09-16,6.8,7191,4.6344,en,FALSE
s6665,38167,Eat Pray Love,Eat Pray Love,movie,2010-08-12,6.247,2557,3.7385,en,FALSE
s6677,15842,El Clon,El Clon,tv,2010-02-15,7.8,564,3.7425,es,FALSE
s6726,48763,Eyyvah Eyvah,Eyyvah Eyvah,movie,2010-02-26,6.4,116,0.8,tr,FALSE
s6777,44944,For Colored Girls,For Colored Girls,movie,2010-11-05,6.644,80,1.6899,en,FALSE
s6809,26389,From Paris with Love,From Paris with Love,movie,2010-02-04,6.352,2198,3.764,en,FALSE
s6840,32823,Get Him to the Greek,Get Him to the Greek,movie,2010-06-03,5.985,1863,2.5304,en,FALSE
s6908,572520,Haapus,Haapus,movie,2010-06-25,7.333,3,0.076,mr,FALSE
s6932,49350,Harriet the Spy: Blog Wars,Harriet the Spy: Blog Wars,movie,2010-03-26,5.1,210,1.9874,en,FALSE
s6967,43665,Hide & Seek,Hide & Seek,movie,2010-01-15,5.7,5,0.5629,hi,FALSE
s6974,47655,Hisss,Hisss,movie,2010-10-22,3.325,40,3.7025,hi,FALSE
s6988,232726,The Holy Man 3,หลวงพี่เท่ง ๓ รุ่นฮาเขย่าโลก,movie,2010-11-03,6.3,5,1.579,th,FALSE
s7027,46713,Hunt to Kill,Hunt to Kill,movie,2010-10-11,5.596,140,1.5995,en,FALSE
s7036,37132,I Am Virgin,I Am Virgin,movie,2010-01-28,3.159,22,1.0336,en,FALSE
s7054,495125,Ideachi Kalpana,Ideachi Kalpana,movie,2010-12-31,4.5,4,2.4345,hi,FALSE
s7096,624522,Irada Pakka,इरादा पक्का,movie,2010-04-23,6,1,0.2887,mr,FALSE
s7166,117337,Kajraare,Kajraare,movie,2010-10-15,2.6,5,2.3414,hi,FALSE
s7181,42189,Kevin Hart: Seriously Funny,Kevin Hart: Seriously Funny,movie,2010-07-20,7.038,171,0.3444,en,FALSE
s7205,37821,Killers,Killers,movie,2010-06-04,6,2266,4.5014,en,FALSE
s7241,71797,Kung Fu Magoo,Kung Fu Magoo,movie,2010-05-11,4.9,15,1.1334,es,FALSE
s7242,50393,Kung Fu Panda Holiday,Kung Fu Panda Holiday,movie,2010-11-26,7,359,2.6518,en,FALSE
s7272,23830,Last Night,Last Night,movie,2010-11-05,6.1,795,3.3584,en,FALSE
s7275,25195,Leap Year,Leap Year,movie,2010-01-08,6.9,2108,3.7402,en,FALSE
s7283,41216,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,movie,2010-07-10,6.821,2403,4.0972,en,FALSE
s7287,22894,Legion,Legion,movie,2010-01-21,5.897,2761,3.9962,en,FALSE
s7346,41993,Love in a Puff,志明與春嬌,movie,2010-03-25,7,84,1.7122,cn,FALSE
s7360,32017,Lucky Days,第二回合我愛你,tv,2010-01-08,4.5,2,0.4522,zh,FALSE
s7384,31819,Mahi Way,Mahi Way,tv,2010-01-02,8,1,0.949,hi,FALSE
s7500,183443,Monster High: New Ghoul at School,Monster High: New Ghoul at School,movie,2010-10-31,6.8,50,1.8484,en,FALSE
s7532,63700,My Babysitter's a Vampire,My Babysitter's a Vampire,movie,2010-10-09,6.959,400,1.6009,en,FALSE
s7750,30675,Planet Hulk,Planet Hulk,movie,2010-02-02,7.1,534,3.6361,en,FALSE
s7760,31611,Powder,Powder,tv,2010-01-03,7.3,3,0.3822,hi,FALSE
s7833,495126,Ranbhool,Ranbhool,movie,2010-05-14,5.5,2,0.0981,mr,FALSE
s7855,23169,Remember Me,Remember Me,movie,2010-03-11,7.11,3642,4.7053,en,FALSE
s7858,35791,Resident Evil: Afterlife,Resident Evil: Afterlife,movie,2010-09-01,6.1,4060,0.2433,en,FALSE
s7873,33954,Rishta.com,Rishta.com,tv,2010-01-03,8,1,0.2346,hi,FALSE
s7875,33384,Road to Sangam,Road to Sangam,movie,2010-01-29,7,3,0.6855,hi,FALSE
s7935,51450,Santa's Apprentice,L'Apprenti Père Noël,movie,2010-11-24,6.235,51,1.787,fr,FALSE
s7936,53457,Sarah's Key,Elle s'appelait Sarah,movie,2010-09-16,7.3,701,1.8666,fr,FALSE
s7961,22538,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,movie,2010-08-12,7.5,8297,5.5433,en,FALSE
s7982,58496,Senna,Senna,movie,2010-10-07,8.1,1130,3.0871,en,FALSE
s7987,37786,Sex and the City 2,Sex and the City 2,movie,2010-05-26,6.1,1692,4.2149,en,FALSE
s8002,1156173,Shelter,Shelter,movie,2010-07-13,8.5,2,1.644,en,FALSE
s8036,42684,Skyline,Skyline,movie,2010-11-11,5,1697,2.0197,en,FALSE
s8092,1585065,Still,Still,movie,2010-01-20,0,0,0.0214,en,FALSE
s8144,32315,Sym-Bionic Titan,Sym-Bionic Titan,tv,2010-09-17,8.5,176,2.8013,en,FALSE
s8157,34418,Teen Patti,तीन पत्ती,movie,2010-02-26,3.8,9,1.457,hi,FALSE
s8162,46040,Tees Maar Khan,तीस मार खान,movie,2010-12-24,3.647,102,1.9504,hi,FALSE
s8166,12926,Teresa,Teresa,tv,2010-08-02,7.7,1789,9.9343,es,FALSE
s8193,57533,Please Call Me,كلمني شكرا,movie,2010-01-20,5.136,11,0.2216,ar,FALSE
s8218,20504,The Book of Eli,The Book of Eli,movie,2010-01-14,6.8,6451,6.511,en,FALSE
s8220,27573,The Bounty Hunter,The Bounty Hunter,movie,2010-03-16,5.9,2960,2.3764,en,FALSE
s8245,242882,The Chord,الوتر,movie,2011-09-15,5.8,4,0.1599,ar,FALSE
s8252,44129,The Company Men,The Company Men,movie,2010-10-21,6.5,779,1.8399,en,FALSE
s8297,45317,The Fighter,The Fighter,movie,2010-12-10,7.381,4566,2.4203,en,FALSE
s8374,35335,The Jungle Book,The Jungle Book,tv,2010-11-22,5.3,10,2.4432,en,FALSE
s8378,45269,The King's Speech,The King's Speech,movie,2010-11-26,7.735,9071,4.3319,en,FALSE
s8385,38358,The Last Exorcism,The Last Exorcism,movie,2010-08-27,5.7,1077,2.5679,en,FALSE
s8446,27581,The Other Guys,The Other Guys,movie,2010-08-06,6.319,4408,4.6735,en,FALSE
s8512,37799,The Social Network,The Social Network,movie,2010-10-01,7.371,12764,9.5816,en,FALSE
s8516,23172,The Spy Next Door,The Spy Next Door,movie,2010-01-15,5.874,1360,3.0852,en,FALSE
s8561,229586,Word to a Woman,Слово женщине,tv,2010-01-18,0,0,0.6699,ru,FALSE
s8583,603409,Thorne: Scaredycat,Thorne: Scaredycat,movie,2010-10-31,6.3,15,0.5028,en,FALSE
s8586,183325,Three-Quarters Decent,محترم إلا ربع,movie,2010-11-10,4.2,9,1.3099,ar,FALSE
s8639,46838,Tucker and Dale vs. Evil,Tucker and Dale vs. Evil,movie,2010-01-22,7.4,2989,2.9496000000000002,en,FALSE
s8644,64636,Women Play Twice,女たちは二度遊ぶ,movie,2010-03-01,6,1,1.3863,ja,FALSE
s8751,39013,Winter's Bone,Winter's Bone,movie,2010-06-11,6.796,1900,2.9117,en,FALSE
s8778,64786,Yes or No,Yes or No อยากรัก ก็รักเลย,movie,2010-12-16,6.897,73,1.0066,th,FALSE
s59,36728,Naruto Shippuden the Movie: The Will of Fire,劇場版 NARUTO -ナルト- 疾風伝 火の意志を継ぐ者,movie,2009-08-01,7.366,496,4.3241,ja,FALSE
s116,29963,Bright Star,Bright Star,movie,2009-09-18,6.6,470,3.7998,en,FALSE
s314,31360,Autumn's Concerto,下一站，幸福,tv,2009-10-04,6.938,16,1.9718,zh,FALSE
s331,22794,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,movie,2009-09-17,6.7,6273,5.1277,en,FALSE
s348,16866,Planet 51,Planet 51,movie,2009-11-19,5.9,2095,5.1524,en,FALSE
s372,74300,Pomegranates and Myrrh,Al-mor wa al rumman,movie,2009-02-01,5.2,10,0.6314,en,FALSE
s416,518972,Chhota Bheem aur Krishna: Pataliputra - City of the Dead,छोटा भीम और कृष्ण: पाटलिपुत्र- मृतकों का शहर,movie,2009-09-27,10,1,0.1865,hi,FALSE
s451,18239,The Twilight Saga: New Moon,The Twilight Saga: New Moon,movie,2009-11-18,5.994,9551,7.7942,en,FALSE
s595,13475,Star Trek,Star Trek,movie,2009-05-06,7.428,10225,4.9992,en,FALSE
s613,12437,Underworld: Rise of the Lycans,Underworld: Rise of the Lycans,movie,2009-01-22,6.541,3830,4.389,en,FALSE
s778,38645,And Then Came Lola,And Then Came Lola,movie,2009-06-19,5.1,45,0.5065,en,FALSE
s803,22832,Ninja Assassin,Ninja Assassin,movie,2009-09-29,6.675,1683,8.5344,en,FALSE
s934,28178,Hachi: A Dog's Tale,Hachi: A Dog's Tale,movie,2009-06-08,8.01,6980,16.8233,en,FALSE
s948,16995,State of Play,State of Play,movie,2009-04-17,6.798,2059,3.5524,en,FALSE
s951,7980,The Lovely Bones,The Lovely Bones,movie,2009-12-26,7.065,4826,5.0842,en,FALSE
s1114,14161,2012,2012,movie,2009-10-10,5.864,12409,9.4888,en,FALSE
s1115,20453,3 Idiots,3 Idiots,movie,2009-12-23,8,2577,5.6103,hi,FALSE
s1140,19904,The Stepfather,The Stepfather,movie,2009-10-16,5.8,945,3.0022,en,FALSE
s1248,435002,Banyuki,蛮幽鬼,movie,2009-09-30,6,2,1.8461,ja,FALSE
s1448,28355,Case 39,Case 39,movie,2009-08-13,6.3,2324,2.3167,en,FALSE
s1455,22800,Good Hair,Good Hair,movie,2009-10-09,6.564,101,2.0888,en,FALSE
s1523,51123,Talentime,Talentime,movie,2009-03-24,4.8,3,3.0203,ms,FALSE
s1611,13448,Angels & Demons,Angels & Demons,movie,2009-04-20,6.715,7126,6.6508,en,FALSE
s1684,38302,Well Done Abba,वैल डन अब्बा,movie,2010-09-16,6,6,1.2309,hi,FALSE
s1796,24827,Ajab Prem Ki Ghazab Kahani,अजब प्रेम कि ग़ज़ब कहानी,movie,2009-11-06,6.2,143,1.9187,hi,FALSE
s2057,15189,Hotel for Dogs,Hotel for Dogs,movie,2009-01-16,6.046,894,2.3398,en,FALSE
s2127,24864,What's Your Raashee?,What's Your Raashee?,movie,2009-09-25,5,28,0.9272,hi,FALSE
s2408,38842,Middle Men,Middle Men,movie,2009-05-17,6.5,334,2.483,en,FALSE
s2437,418317,Mr. Romantic,البيه رومانسي,movie,2009-11-26,4.7,3,1.4984,ar,FALSE
s2503,56084,Escaping Tel Aviv,ولاد العم,movie,2009-11-14,6.1,45,2.2538,ar,FALSE
s2507,57407,Omar & Salma 2,عمر و سلمي 2,movie,2009-05-18,6.25,22,1.4473,ar,FALSE
s2518,16420,Boys Over Flowers,꽃보다 남자,tv,2009-01-05,8.26,1793,8.5744,ko,FALSE
s2519,31505,Iris,아이리스,tv,2009-10-14,7.5,39,3.3135,ko,FALSE
s2576,32236,WWII in HD,WWII in HD,tv,2009-11-15,7.439,41,1.3227,en,FALSE
s2621,52667,Jolly Life,Neşeli Hayat,movie,2009-11-27,5.6,53,0.7419,tr,FALSE
s2637,514077,The International,العالمي,movie,2009-07-09,7.333,9,1.0633,ar,FALSE
s2979,27866,Kevin Hart: I'm a Grown Little Man,Kevin Hart: I'm a Grown Little Man,movie,2009-02-03,7.303,150,0.5498,en,FALSE
s3060,19508,Garfield's Pet Force,Garfield's Pet Force,movie,2009-09-11,5.5,104,1.8832,en,FALSE
s3074,20618,Road Trip: Beer Pong,Road Trip: Beer Pong,movie,2009-08-11,5.4,225,2.0191,en,FALSE
s3144,16344,Luck by Chance,Luck by Chance,movie,2009-01-30,6.6,66,1.2195,hi,FALSE
s3291,34653,A Single Man,A Single Man,movie,2009-12-11,7.3,1612,1.9894,en,FALSE
s3499,634304,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish","Do Paise Ki Dhoop, Chaar Aane Ki Baarish",movie,2009-05-22,6,3,1.0581,hi,FALSE
s3882,16365,K.O.3an Guo,終極三國,tv,2009-02-27,5.7,6,2.3933,zh,FALSE
s4331,25474,Accident,意外,movie,2009-09-24,6.7,125,1.7591,cn,FALSE
s4344,41544,Look for a Star,游龍戲鳳,movie,2009-01-23,5.1,23,1.7145,cn,FALSE
s4402,22193,"All's Well, Ends Well 2009",家有囍事 2009,movie,2009-01-22,4.6,19,1.7174,cn,FALSE
s4421,22101,Aagey Se Right,Aagey Se Right,movie,2009-09-04,5,3,1.141,hi,FALSE
s4433,19276,Dhoondte Reh Jaaoge,Dhoondte Reh Jaaoge,movie,2009-03-06,4.6,7,1.0803,hi,FALSE
